season,round,driver,quali_position,q1_ms,q2_ms,q3_ms,best_quali_ms,pole_time_ms,gap_to_pole_ms,gap_to_pole_pct
2020,6,VER,3,77213.0,76518.0,76292.0,76292.0,75584.0,708.0,0.9367061812023708
2020,6,PER,4,77117.0,76936.0,76482.0,76482.0,75584.0,898.0,1.1880821337849279
2020,6,STR,5,77316.0,76666.0,76589.0,76589.0,75584.0,1005.0,1.3296464860287893
2020,6,ALB,6,77419.0,77163.0,77029.0,77029.0,75584.0,1445.0,1.9117802709568161
2020,6,SAI,7,77438.0,76876.0,77044.0,77044.0,75584.0,1460.0,1.9316257408975444
2020,6,NOR,8,77577.0,77166.0,77084.0,77084.0,75584.0,1500.0,1.9845469940728198
2020,6,LEC,9,77256.0,76953.0,77087.0,77087.0,75584.0,1503.0,1.9885160880609654
2020,6,GAS,10,77356.0,76800.0,77136.0,77136.0,75584.0,1552.0,2.0533446232006773
2020,6,VET,11,77573.00000000001,77168.0,,77168.0,75584.0,1584.0,2.0956816257408977
2020,6,KVY,12,77676.0,77192.0,,77192.0,75584.0,1608.0,2.1274343776460625
2020,6,RIC,13,77667.0,77198.00000000001,,77198.00000000001,75584.0,1614.0000000000146,2.135372565622373
2020,6,RAI,14,77797.0,77386.0,,77386.0,75584.0,1802.0,2.3841024555461474
2020,6,OCO,15,77765.0,77567.0,,77567.0,75584.0,1983.0,2.6235711261642676
2020,6,MAG,16,77908.0,,,77908.0,75584.0,2324.0,3.0747248094834885
2020,6,GRO,17,78089.0,,,78089.0,75584.0,2505.0,3.3141934801016086
2020,6,RUS,18,78099.0,,,78099.0,75584.0,2515.0,3.327423793395427
2020,6,LAT,19,78532.0,,,78532.0,75584.0,2948.0,3.9002963590177817
2020,6,GIO,20,78697.0,,,78697.0,75584.0,3113.0,4.118596528365791
2020,7,HAM,1,102323.00000000001,102014.00000000001,101252.00000000001,101252.00000000001,101252.00000000001,0.0,0.0
2020,7,BOT,2,102533.99999999999,102126.0,101763.0,101763.0,101252.00000000001,510.99999999998545,0.5046813890095854
2020,7,VER,3,103197.0,102473.0,101777.99999999999,101777.99999999999,101252.00000000001,525.9999999999709,0.5194959111918489
2020,7,RIC,4,103309.0,102487.0,102061.0,102061.0,101252.00000000001,808.9999999999854,0.7989965630308392
2020,7,ALB,5,103418.0,102193.0,102264.00000000001,102264.00000000001,101252.00000000001,1012.0,0.999486429897681
2020,7,OCO,6,103505.0,102533.99999999999,102396.0,102396.0,101252.00000000001,1143.9999999999854,1.1298542251017119
2020,7,SAI,7,103322.0,102478.00000000001,102438.0,102438.0,101252.00000000001,1185.9999999999854,1.17133488721209
2020,7,PER,8,103348.99999999999,102670.0,102532.0,102532.0,101252.00000000001,1279.9999999999854,1.2641725595543647
2020,7,STR,9,103265.0,102491.0,102603.00000000001,102603.00000000001,101252.00000000001,1351.0,1.3342946312171609
2020,7,NOR,10,103514.00000000001,102722.00000000001,102657.0,102657.0,101252.00000000001,1404.9999999999854,1.387626911073347
2020,7,KVY,11,103267.0,102729.99999999999,,102729.99999999999,101252.00000000001,1477.999999999971,1.4597242523604181
2020,7,GAS,12,103262.0,102745.0,,102745.0,101252.00000000001,1492.9999999999854,1.4745387745427103
2020,7,LEC,13,103656.0,102996.00000000001,,102996.00000000001,101252.00000000001,1744.0,1.7224351123928414
2020,7,VET,14,103567.0,103261.0,,103261.0,101252.00000000001,2008.9999999999854,1.9841583376130696
2020,7,RUS,15,103630.0,103468.0,,103468.0,101252.00000000001,2215.9999999999854,2.1885987437285044
2020,7,RAI,16,103743.0,,,103743.0,101252.00000000001,2490.9999999999854,2.4601983170702653
2020,7,GRO,17,103838.0,,,103838.0,101252.00000000001,2585.9999999999854,2.554023624224692
2020,7,GIO,18,103950.0,,,103950.0,101252.00000000001,2697.9999999999854,2.6646387231857
2020,7,LAT,19,104138.0,,,104138.0,101252.00000000001,2885.9999999999854,2.85031406787025
2020,7,MAG,20,104314.0,,,104314.0,101252.00000000001,3061.9999999999854,3.0241377948089765
2020,8,HAM,1,79514.0,79092.0,78887.0,78887.0,78887.0,0.0,0.0
2020,8,BOT,2,79786.0,78952.0,78956.0,78956.0,78887.0,69.0,0.08746688300987489
2020,8,SAI,3,80099.0,79705.0,79695.0,79695.0,78887.0,808.0,1.0242498764054915
2020,8,PER,4,80048.0,79718.0,79720.0,79720.0,78887.0,833.0,1.0559407760467505
2020,8,VER,5,80193.0,79780.0,79795.0,79795.0,78887.0,908.0,1.1510134749705276
2020,8,NOR,6,80344.0,79962.0,79820.0,79820.0,78887.0,933.0,1.1827043746117865
2020,8,RIC,7,80548.0,80031.0,79864.0,79864.0,78887.0,977.0,1.2384803579804025
2020,8,STR,8,80400.0,79924.0,80049.0,80049.0,78887.0,1162.0,1.4729930153257191
2020,8,ALB,9,81104.0,80064.0,80090.0,80090.0,78887.0,1203.0,1.5249660907373839
2020,8,GAS,10,80145.0,79908.99999999999,80176.99999999999,80176.99999999999,78887.0,1289.9999999999854,1.6352504214889467
2020,8,KVY,11,80307.0,80169.0,,80169.0,78887.0,1282.0,1.6251093336037623
2020,8,OCO,12,80747.0,80234.00000000001,,80234.00000000001,78887.0,1347.0000000000146,1.707505672671054
2020,8,LEC,13,80443.0,80273.0,,80273.0,78887.0,1386.0,1.7569434761114
2020,8,RAI,14,81010.0,80926.0,,80926.0,78887.0,2039.0,2.5847097747410857
2020,8,MAG,15,80869.0,81573.00000000001,,81573.00000000001,78887.0,2686.0000000000146,3.404870257456887
2020,8,GRO,16,81139.0,,,81139.0,78887.0,2252.0,2.8547162396846124
2020,8,VET,17,81151.0,,,81151.0,78887.0,2264.0,2.8699278715124166
2020,8,GIO,18,81206.0,,,81206.0,78887.0,2319.0,2.9396478507231865
2020,8,RUS,19,81587.0,,,81587.0,78887.0,2700.0,3.4226171612559737
2020,8,LAT,20,81717.0,,,81717.0,78887.0,2830.0,3.5874098393905207
2020,9,HAM,1,75778.0,75309.0,75144.0,75144.0,75144.0,0.0,0.0
2020,9,BOT,2,75749.0,75322.0,75203.0,75203.0,75144.0,59.0,0.07851591610773981
2020,9,VER,3,76335.00000000001,75471.0,75509.0,75509.0,75144.0,365.0,0.48573405727669544
2020,9,ALB,4,76527.0,75914.0,75954.00000000001,75954.00000000001,75144.0,810.0000000000146,1.0779303736825487
2020,9,LEC,5,76698.00000000001,76324.0,76270.0,76270.0,75144.0,1126.0,1.4984562972426274
2020,9,PER,6,76596.0,76489.0,76311.0,76311.0,75144.0,1167.0,1.553018205046311
2020,9,STR,7,76701.0,76271.0,76356.0,76356.0,75144.0,1212.0,1.6129032258064515
2020,9,RIC,8,76981.0,76243.0,76543.0,76543.0,75144.0,1399.0,1.8617587565208136
2020,9,SAI,9,76993.0,76521.99999999999,77870.0,77870.0,75144.0,2726.0,3.627701479825402
2020,9,OCO,10,76825.0,76297.0,,76297.0,75144.0,1153.0,1.534387309698712
2020,9,NOR,11,76895.0,76640.0,,76640.0,75144.0,1496.0,1.9908442457148943
2020,9,KVY,12,76928.0,76854.0,,76854.0,75144.0,1710.0,2.27563078888534
2020,9,RAI,13,77059.0,76854.0,,76854.0,75144.0,1710.0,2.27563078888534
2020,9,VET,14,77072.0,76858.0,,76858.0,75144.0,1714.0,2.280953901841797
2020,9,GRO,15,77069.0,77254.0,,77254.0,75144.0,2110.0,2.8079420845310334
2020,9,GAS,16,77125.0,,,77125.0,75144.0,1981.0,2.6362716916852977
2020,9,GIO,17,77220.0,,,77220.0,75144.0,2076.0,2.76269562440115
2020,9,RUS,18,77232.0,,,77232.0,75144.0,2088.0,2.7786649632705203
2020,9,LAT,19,77320.0,,,77320.0,75144.0,2176.0,2.8957734483125734
2020,9,MAG,20,77348.0,,,77348.0,75144.0,2204.0,2.9330352390077716
2020,10,HAM,1,92983.0,92835.00000000001,91304.0,91304.0,91304.0,0.0,0.0
2020,10,VER,2,93630.0,93157.0,91867.0,91867.0,91304.0,563.0,0.6166213966529397
2020,10,BOT,3,92656.0,92405.0,91956.0,91956.0,91304.0,652.0,0.7140979584684132
2020,10,PER,4,93704.00000000001,93038.0,92317.0,92317.0,91304.0,1013.0,1.1094804170682555
2020,10,RIC,5,93650.0,92218.0,92364.0,92364.0,91304.0,1060.0,1.1609568036449662
2020,10,SAI,6,93967.0,92757.0,92550.0,92550.0,91304.0,1246.0,1.36467186541663
2020,10,OCO,7,93557.0,93196.0,92624.0,92624.0,91304.0,1320.0,1.4457197932182597
2020,10,NOR,8,93804.0,93081.0,92847.00000000001,92847.00000000001,91304.0,1543.0000000000146,1.6899588188907546
2020,10,GAS,9,93734.00000000001,93139.00000000001,93000.0,93000.0,91304.0,1696.0,1.857530885831946
2020,10,ALB,10,93919.0,93152.99999999999,93008.00000000001,93008.00000000001,91304.0,1704.0000000000146,1.8662928239726786
2020,10,LEC,11,94071.0,93239.0,,93239.0,91304.0,1935.0,2.119293787785858
2020,10,KVY,12,93511.0,93249.0,,93249.0,91304.0,1945.0,2.1302462104617543
2020,10,STR,13,93852.0,93364.0,,93364.0,91304.0,2060.0,2.256199071234557
2020,10,RUS,14,94020.00000000001,93583.0,,93583.0,91304.0,2279.0,2.4960571278366777
2020,10,VET,15,94134.0,93609.00000000001,,93609.00000000001,91304.0,2305.0000000000146,2.5245334267940227
2020,10,GRO,16,94592.0,,,94592.0,91304.0,3288.0,3.6011565758345743
2020,10,GIO,17,94594.0,,,94594.0,91304.0,3290.0,3.603347060369754
2020,10,MAG,18,94681.0,,,94681.0,91304.0,3377.0,3.698633137650048
2020,10,LAT,19,95066.0,,,95066.0,91304.0,3762.0,4.120301410672041
2020,10,RAI,20,95267.0,,,95267.0,91304.0,3963.0,4.340445106457548
2020,11,BOT,1,86573.00000000001,85971.0,85269.0,85269.0,85269.0,0.0,0.0
2020,11,HAM,2,86620.0,85390.0,85525.0,85525.0,85269.0,256.0,0.3002263425160375
2020,11,VER,3,86319.0,85467.0,85562.0,85562.0,85269.0,293.0,0.34361843108280854
2020,11,LEC,4,86857.0,86240.0,86035.0,86035.0,85269.0,766.0,0.898333509247206
2020,11,ALB,5,87126.0,86285.0,86047.0,86047.0,85269.0,778.0,0.9124066190526452
2020,11,RIC,6,86836.0,86096.0,86223.0,86223.0,85269.0,954.0,1.118812229532421
2020,11,OCO,7,87086.0,86364.0,86242.0,86242.0,85269.0,973.0,1.141094653391033
2020,11,NOR,8,86829.00000000001,86316.0,86458.0,86458.0,85269.0,1189.0,1.3944106298889398
2020,11,PER,9,87120.0,86330.0,86704.00000000001,86704.00000000001,85269.0,1435.0000000000146,1.6829093809004616
2020,11,SAI,10,87378.0,86361.0,86709.0,86709.0,85269.0,1440.0,1.688773176652711
2020,11,VET,11,87107.0,86738.0,,86738.0,85269.0,1469.0,1.7227831920158556
2020,11,GAS,12,87072.0,86776.0,,86776.0,85269.0,1507.0,1.7673480397330799
2020,11,KVY,13,87285.0,86848.0,,86848.0,85269.0,1579.0,1.8517866985657154
2020,11,GIO,14,87532.0,86936.0,,86936.0,85269.0,1667.0,1.9549895038056035
2020,11,MAG,15,87231.0,87125.0,,87125.0,85269.0,1856.0,2.176640983241272
2020,11,GRO,16,87551.99999999999,,,87551.99999999999,85269.0,2282.9999999999854,2.6774091404848015
2020,11,RUS,17,87564.0,,,87564.0,85269.0,2295.0,2.691482250290258
2020,11,LAT,18,87812.0,,,87812.0,85269.0,2543.0,2.9823265196026694
2020,11,RAI,19,87817.0,,,87817.0,85269.0,2548.0,2.9881903153549354
2020,11,HUL,20,88021.0,,,88021.0,85269.0,2752.0,3.2274331820474034
2020,12,HAM,1,76828.0,76824.0,76652.0,76652.0,76652.0,0.0,0.0
2020,12,BOT,2,76945.0,76466.00000000001,76754.0,76754.0,76652.0,102.0,0.13306893492668165
2020,12,VER,3,76879.0,77038.0,76904.0,76904.0,76652.0,252.0,0.32875854511297814
2020,12,LEC,4,77420.99999999999,77367.0,77090.0,77090.0,76652.0,438.0,0.5714136617439858
2020,12,PER,5,77370.0,77129.0,77223.0,77223.0,76652.0,571.0,0.7449251161091688
2020,12,ALB,6,77435.0,77411.0,77437.0,77437.0,76652.0,785.0,1.0241089599749518
2020,12,SAI,7,77627.0,77183.0,77520.0,77520.0,76652.0,868.0,1.1323905442780358
2020,12,NOR,8,77547.0,77321.0,77525.0,77525.0,76652.0,873.0,1.1389135312842458
2020,12,GAS,9,77209.0,77367.0,77803.0,77803.0,76652.0,1151.0,1.5015916088295151
2020,12,RIC,10,77621.0,77481.0,,77481.0,76652.0,829.0,1.0815112456295988
2020,12,OCO,11,77775.0,77614.0,,77614.0,76652.0,962.0,1.2550226999947816
2020,12,STR,12,77667.0,77626.0,,77626.0,76652.0,974.0,1.2706778688096854
2020,12,KVY,13,77841.00000000001,77728.00000000001,,77728.00000000001,76652.0,1076.0000000000146,1.4037468037363858
2020,12,RUS,14,77931.0,77788.0,,77788.0,76652.0,1136.0,1.4820226478108856
2020,12,VET,15,77446.0,77919.0,,77919.0,76652.0,1267.0,1.6529249073735848
2020,12,RAI,16,78201.0,,,78201.0,76652.0,1549.0,2.020821374523822
2020,12,GIO,17,78323.00000000001,,,78323.00000000001,76652.0,1671.0000000000146,2.179982257475362
2020,12,GRO,18,78364.0,,,78364.0,76652.0,1712.0,2.233470750926264
2020,12,MAG,19,78508.0,,,78508.0,76652.0,1856.0,2.4213327767051087
2020,12,LAT,20,78777.0,,,78777.0,76652.0,2125.0,2.7722694776392007
2020,13,BOT,1,74221.0,74585.00000000001,73609.0,73609.0,73609.0,0.0,0.0
2020,13,HAM,2,74229.0,74643.0,73706.0,73706.0,73609.0,97.0,0.1317773641810105
2020,13,VER,3,75034.0,74974.0,74176.0,74176.0,73609.0,567.0,0.7702862421714736
2020,13,GAS,4,75183.0,74681.0,74502.0,74502.0,73609.0,893.0,1.21316686818188
2020,13,RIC,5,75474.0,74953.0,74520.0,74520.0,73609.0,911.0,1.237620399679387
2020,13,ALB,6,75402.0,74745.0,74572.0,74572.0,73609.0,963.0,1.3082639351166296
2020,13,LEC,7,75123.0,75017.0,74616.0,74616.0,73609.0,1007.0,1.3680392343327583
2020,13,KVY,8,75412.0,75022.0,74696.0,74696.0,73609.0,1087.0,1.476721596543901
2020,13,NOR,9,75274.0,75051.0,74814.0,74814.0,73609.0,1205.0,1.6370280808053366
2020,13,SAI,10,75528.0,75027.0,74911.0,74911.0,73609.0,1302.0,1.7688054449863468
2020,13,PER,11,75407.0,75061.0,,75061.0,73609.0,1452.0,1.9725848741322394
2020,13,OCO,12,75352.0,75201.0,,75201.0,73609.0,1592.0,2.162779008001739
2020,13,RUS,13,75760.0,75323.00000000001,,75323.00000000001,73609.0,1714.0000000000146,2.328519610373751
2020,13,VET,14,75571.0,75385.0,,75385.0,73609.0,1776.0,2.4127484410873667
2020,13,STR,15,75822.0,75494.0,,75494.0,73609.0,1885.0,2.560828159600049
2020,13,GRO,16,75918.0,,,75918.0,73609.0,2309.0,3.136844679319105
2020,13,MAG,17,75939.0,,,75939.0,73609.0,2330.0,3.16537379939953
2020,13,RAI,18,75953.0,,,75953.0,73609.0,2344.0,3.18439321278648
2020,13,LAT,19,75987.0,,,75987.0,73609.0,2378.0,3.2305832167262154
2020,13,GIO,20,76208.0,,,76208.0,73609.0,2599.0,3.530818242334497
2020,14,STR,1,127467.0,113372.0,107765.0,107765.0,107765.0,0.0,0.0
2020,14,VER,2,117485.0,110293.0,108055.0,108055.0,107765.0,290.0,0.2691040690391129
2020,14,PER,3,127614.0,114097.00000000001,109321.0,109321.0,107765.0,1556.0,1.4438825221546885
2020,14,ALB,4,119431.0,112282.0,110448.00000000001,110448.00000000001,107765.0,2683.0000000000146,2.489676611144634
2020,14,RIC,5,125598.0,114277.99999999999,111595.0,111595.0,107765.0,3830.0,3.554029601447594
2020,14,HAM,6,127599.0,112709.0,112560.0,112560.0,107765.0,4795.0,4.449496589801884
2020,14,OCO,7,126115.0,113657.0,112622.0,112622.0,107765.0,4857.0,4.507029183872315
2020,14,RAI,8,121249.0,113793.0,112745.0,112745.0,107765.0,4980.0,4.621166426947525
2020,14,BOT,9,127001.0,113767.0,113258.00000000001,113258.00000000001,107765.0,5493.000000000015,5.097202245627072
2020,14,GIO,10,127341.0,113431.0,117226.0,117226.0,107765.0,9461.0,8.779288266134646
2020,14,NOR,11,127167.0,114945.0,,114945.0,107765.0,7180.0,6.662645571382174
2020,14,VET,12,123356.0,115169.0,,115169.0,107765.0,7404.0,6.870505266088248
2020,14,SAI,13,127489.0,115410.0,,115410.0,107765.0,7645.0,7.094140026910408
2020,14,LEC,14,124464.0,116696.0,,116696.0,107765.0,8931.0,8.287477381339023
2020,14,GAS,15,125579.0,118556.0,,118556.0,107765.0,10791.0,10.013455203451956
2020,14,MAG,16,128007.0,,,128007.0,107765.0,20242.0,18.78346401893008
2020,14,KVY,17,129070.0,,,129070.0,107765.0,21305.0,19.769869623718275
2020,14,RUS,18,130017.0,,,130017.0,107765.0,22252.0,20.64863360089083
2020,14,GRO,19,132909.0,,,132909.0,107765.0,25144.0,23.33225073075674
2020,14,LAT,20,141611.0,,,141611.0,107765.0,33846.0,31.40722869206143
2020,15,HAM,1,88343.0,87586.0,87264.0,87264.0,87264.0,0.0,0.0
2020,15,BOT,2,88767.0,88063.0,87553.0,87553.0,87264.0,289.0,0.3311789512284562
2020,15,VER,3,88885.0,88025.0,87678.0,87678.0,87264.0,414.0,0.4744224422442244
2020,15,ALB,4,88732.0,88749.0,88274.0,88274.0,87264.0,1010.0,1.1574074074074074
2020,15,PER,5,89178.0,88894.0,88322.0,88322.0,87264.0,1058.0,1.2124129079574624
2020,15,RIC,6,89005.0,88648.0,88417.0,88417.0,87264.0,1153.0,1.3212779611294463
2020,15,OCO,7,89203.0,88937.0,88419.0,88419.0,87264.0,1155.0,1.3235698569856984
2020,15,GAS,8,88971.0,89008.0,88448.00000000001,88448.00000000001,87264.0,1184.0000000000146,1.3568023469013735
2020,15,NOR,9,89464.0,88877.0,88542.0,88542.0,87264.0,1278.0,1.4645214521452146
2020,15,KVY,10,89158.0,88944.0,88618.0,88618.0,87264.0,1354.0,1.5516134946828015
2020,15,VET,11,89142.0,89149.0,,89149.0,87264.0,1885.0,2.160111844517785
2020,15,LEC,12,89137.0,89164.99999999999,,89164.99999999999,87264.0,1900.9999999999854,2.178447011367787
2020,15,STR,13,88679.0,89557.0,,89557.0,87264.0,2293.0,2.6276585991932526
2020,15,RUS,14,89294.0,91218.0,,91218.0,87264.0,3954.0,4.531078107810782
2020,15,SAI,15,88975.0,,,88975.0,87264.0,1711.0,1.9607169050238356
2020,15,GIO,16,89491.0,,,89491.0,87264.0,2227.0,2.552026035936927
2020,15,RAI,17,89810.0,,,89810.0,87264.0,2546.0,2.9175834250091675
2020,15,MAG,18,90111.0,,,90111.0,87264.0,2847.0,3.2625137513751374
2020,15,GRO,19,90138.0,,,90138.0,87264.0,2874.0,3.2934543454345433
2020,15,LAT,20,90182.0,,,90182.0,87264.0,2918.0,3.3438760542720933
2020,16,BOT,1,53904.0,53803.0,53377.0,53377.0,53377.0,0.0,0.0
2020,16,RUS,2,54160.0,53819.0,53403.0,53403.0,53377.0,26.0,0.048710118590404104
2020,16,VER,3,54037.0,53647.0,53433.0,53433.0,53377.0,56.0,0.10491410157933193
2020,16,LEC,4,54249.0,53825.0,53613.0,53613.0,53377.0,236.0,0.44213799951289884
2020,16,PER,5,54236.0,53787.0,53790.0,53790.0,53377.0,413.0,0.773741499147573
2020,16,KVY,6,54346.0,53856.0,53906.0,53906.0,53377.0,529.0,0.9910635667047606
2020,16,RIC,7,54388.0,53871.0,53957.0,53957.0,53377.0,580.0,1.0866103377859377
2020,16,SAI,8,54450.0,53818.0,54010.0,54010.0,53377.0,633.0,1.185904041066377
2020,16,GAS,9,54207.0,53941.0,54154.0,54154.0,53377.0,777.0,1.4556831594132302
2020,16,STR,10,54595.0,53840.0,54200.0,54200.0,53377.0,823.0,1.5418625999962532
2020,16,OCO,11,54309.0,53995.0,,53995.0,53377.0,618.0,1.157802049571913
2020,16,ALB,12,54620.0,54026.0,,54026.0,53377.0,649.0,1.2158794986604717
2020,16,VET,13,54301.0,54175.0,,54175.0,53377.0,798.0,1.49502594750548
2020,16,GIO,14,54523.0,54377.0,,54377.0,53377.0,1000.0,1.8734660996309271
2020,16,NOR,15,54194.0,54693.0,,54693.0,53377.0,1316.0,2.4654813871143
2020,16,MAG,16,54705.0,,,54705.0,53377.0,1328.0,2.487962980309871
2020,16,LAT,17,54796.0,,,54796.0,53377.0,1419.0,2.6584483953762854
2020,16,AIT,18,54892.0,,,54892.0,53377.0,1515.0,2.838301140940855
2020,16,RAI,19,54963.0,,,54963.0,53377.0,1586.0,2.9713172340146503
2020,16,FIT,20,55426.0,,,55426.0,53377.0,2049.0,3.8387320381437697
2020,17,VER,1,95993.0,95640.99999999999,95246.00000000001,95246.00000000001,95246.00000000001,0.0,0.0
2020,17,BOT,2,95699.0,95527.0,95271.0,95271.0,95246.00000000001,24.999999999985448,0.026247821430805958
2020,17,HAM,3,95527.99999999999,95466.00000000001,95332.0,95332.0,95246.00000000001,85.99999999998545,0.09029250572200978
2020,17,NOR,4,96015.99999999999,95848.99999999999,95497.0,95497.0,95246.00000000001,250.99999999998545,0.26352812716542995
2020,17,ALB,5,96106.0,95654.0,95571.0,95571.0,95246.00000000001,324.99999999998545,0.34122167860066077
2020,17,SAI,6,96517.0,96192.0,95815.0,95815.0,95246.00000000001,568.9999999999854,0.5974004157654761
2020,17,KVY,7,96459.0,96214.0,95963.0,95963.0,95246.00000000001,716.9999999999854,0.7527875186359378
2020,17,STR,8,96502.00000000001,96143.0,96045.99999999999,96045.99999999999,95246.00000000001,799.9999999999709,0.8399302857862491
2020,17,LEC,9,95881.0,95932.0,96065.0,96065.0,95246.00000000001,818.9999999999854,0.8598786300736884
2020,17,GAS,10,96545.0,96282.0,96241.99999999999,96241.99999999999,95246.00000000001,995.9999999999709,1.0457132058038876
2020,17,OCO,11,96783.0,96359.00000000001,,96359.00000000001,95246.00000000001,1113.0,1.1685530101001615
2020,17,RIC,12,96704.00000000001,96406.0,,96406.0,95246.00000000001,1159.9999999999854,1.21789891439009
2020,17,VET,13,96655.0,96631.0,,96631.0,95246.00000000001,1384.9999999999854,1.4541293072674812
2020,17,GIO,14,97075.0,98247.99999999999,,98247.99999999999,95246.00000000001,3001.999999999971,3.1518383974129836
2020,17,PER,15,96033.99999999999,,,96033.99999999999,95246.00000000001,787.9999999999709,0.8273313314994548
2020,17,RAI,16,97555.0,,,97555.0,95246.00000000001,2308.9999999999854,2.4242487873506344
2020,17,MAG,17,97863.0,,,97863.0,95246.00000000001,2616.9999999999854,2.747621947378352
2020,17,RUS,18,98045.0,,,98045.0,95246.00000000001,2798.9999999999854,2.938706087394731
2020,17,FIT,19,98173.0,,,98173.0,95246.00000000001,2926.9999999999854,3.0730949331205353
2020,17,LAT,20,98443.0,,,98443.0,95246.00000000001,3196.9999999999854,3.3565714045734043
2021,1,VER,1,90499.0,90318.0,88997.0,88997.0,88997.0,0.0,0.0
2021,1,HAM,2,90617.0,90085.00000000001,89385.0,89385.0,88997.0,388.0,0.43596975178938613
2021,1,BOT,3,91200.0,90186.0,89586.0,89586.0,88997.0,589.0,0.6618200613503826
2021,1,LEC,4,90691.0,90010.0,89678.0,89678.0,88997.0,681.0,0.7651943323932268
2021,1,GAS,5,90848.0,90513.0,89809.0,89809.0,88997.0,812.0,0.9123903052911896
2021,1,RIC,6,90795.0,90222.00000000001,89926.99999999999,89926.99999999999,88997.0,929.9999999999854,1.0449790442374298
2021,1,NOR,7,90902.0,90099.0,89974.0,89974.0,88997.0,977.0,1.0977898131397688
2021,1,SAI,8,91652.99999999999,90009.0,90215.0,90215.0,88997.0,1218.0,1.3685854579367844
2021,1,ALO,9,90863.0,90595.0,90249.0,90249.0,88997.0,1252.0,1.4067889928874007
2021,1,STR,10,91261.0,90624.0,90601.0,90601.0,88997.0,1604.0,1.8023079429643696
2021,1,PER,11,91164.99999999999,90658.99999999999,,90658.99999999999,88997.0,1661.9999999999854,1.867478679056581
2021,1,GIO,12,90998.0,90708.0,,90708.0,88997.0,1711.0,1.9225367147207209
2021,1,TSU,13,90607.0,91203.0,,91203.0,88997.0,2206.0,2.4787352382664585
2021,1,RAI,14,91547.0,91238.0,,91238.0,88997.0,2241.0,2.5180624065979753
2021,1,RUS,15,91316.0,93430.0,,93430.0,88997.0,4433.0,4.981066777531827
2021,1,OCO,16,91724.0,,,91724.0,88997.0,2727.0,3.0641482297156086
2021,1,LAT,17,91936.0,,,91936.0,88997.0,2939.0,3.30235850646651
2021,1,VET,18,92056.0,,,92056.0,88997.0,3059.0,3.4371945121745675
2021,1,MSC,19,92449.0,,,92449.0,88997.0,3452.0,3.878782430868456
2021,1,MAZ,20,93273.0,,,93273.0,88997.0,4276.0,4.804656336730451
2021,2,HAM,1,74823.00000000001,74817.0,74411.0,74411.0,74411.0,0.0,0.0
2021,2,PER,2,75395.0,74716.0,74446.0,74446.0,74411.0,35.0,0.04703605649702329
2021,2,VER,3,75109.0,74884.0,74498.0,74498.0,74411.0,87.0,0.11691819757831502
2021,2,LEC,4,75413.0,74808.0,74740.0,74740.0,74411.0,329.0,0.44213893107201896
2021,2,GAS,5,75548.0,74926.99999999999,74789.99999999999,74789.99999999999,74411.0,378.99999999998545,0.5093332974963184
2021,2,RIC,6,75669.0,75033.0,74826.0,74826.0,74411.0,415.0,0.5577132413218475
2021,2,NOR,7,75009.0,74718.0,74875.0,74875.0,74411.0,464.0,0.6235637204176802
2021,2,BOT,8,74672.0,74905.0,74898.0,74898.0,74411.0,487.0,0.6544731289728669
2021,2,OCO,9,75385.0,75117.0,75210.00000000001,75210.00000000001,74411.0,799.0000000000146,1.0737659754606368
2021,2,STR,10,75522.0,75138.0,,75138.0,74411.0,727.0,0.977006087809598
2021,2,SAI,11,75406.0,75199.0,,75199.0,74411.0,788.0,1.058983214847267
2021,2,RUS,12,75826.0,75261.0,,75261.0,74411.0,850.0,1.1423042292134227
2021,2,VET,13,75459.0,75394.0,,75394.0,74411.0,983.0,1.3210412439021113
2021,2,LAT,14,75653.0,75593.0,,75593.0,74411.0,1182.0,1.5884748222709009
2021,2,ALO,15,75832.0,75593.0,,75593.0,74411.0,1182.0,1.5884748222709009
2021,2,RAI,16,75974.0,,,75974.0,74411.0,1563.0,2.1004958944242116
2021,2,GIO,17,76122.0,,,76122.0,74411.0,1711.0,2.2993912190401957
2021,2,MSC,18,76279.0,,,76279.0,74411.0,1868.0,2.5103815296125576
2021,2,MAZ,19,76797.0,,,76797.0,74411.0,2386.0,3.2065151657685016
2021,2,TSU,20,,,,,74411.0,,
2021,3,BOT,1,78722.00000000001,78458.0,78348.0,78348.0,78348.0,0.0,0.0
2021,3,HAM,2,78857.0,77968.0,78355.0,78355.0,78348.0,7.0,0.00893449737070506
2021,3,VER,3,79485.0,78650.0,78746.0,78746.0,78348.0,398.0,0.5079899933629448
2021,3,PER,4,79337.0,78845.0,78890.0,78890.0,78348.0,542.0,0.6917853678460203
2021,3,SAI,5,79309.0,78813.0,79039.0,79039.0,78348.0,691.0,0.8819625261653138
2021,3,OCO,6,79092.0,78586.0,79042.0,79042.0,78348.0,694.0,0.8857915964670445
2021,3,NOR,7,78794.0,78481.0,79116.0,79116.0,78348.0,768.0,0.9802419972430693
2021,3,LEC,8,79373.0,78769.0,79306.0,79306.0,78348.0,958.0,1.2227497830193497
2021,3,GAS,9,79464.0,79051.99999999999,79475.0,79475.0,78348.0,1127.0,1.4384540766835145
2021,3,VET,10,79402.99999999999,78970.0,79658.99999999999,79658.99999999999,78348.0,1310.9999999999854,1.6733037218563145
